## Data extracted from vis_cal.fits HDU #1:
#SIMPLE  =                    T / Fits standard
#BITPIX  =                  -32 / Bits per pixel
#NAXIS   =                    1 / Number of axes
#NAXIS1  =                38907 / Axis length
#EXTEND  =                    F / File may contain extensions
#ORIGIN  = 'NOAO-IRAF FITS Image Kernel July 2003' / FITS file originator
#IRAF-TLM= '2010-04-06T17:55:10' / Time of last modification
#DATE    = '2010-04-06T17:55:11' / Creation UTC (CCCC-MM-DD) date of FITS header
#CDELT1  =             0.125000 /
#CRVAL1  =             5336.875 /
#COMMENT FITS (Flexible Image Transport System) format is defined in 'Astronomy
#COMMENT and Astrophysics', volume 376, page 359; bibcode 2001A&A...376..359H
#AIRMASS =                 1.05
#APNUM1  = '1 1     '
#DC-FLAG =                    0
#WCSDIM  =                    1
#CTYPE1  = 'LINEAR  '
#CRPIX1  =                   1.
#CD1_1   =                0.125
#LTM1_1  =                   1.
#WAT0_001= 'system=equispec'
#WAT1_001= 'wtype=linear label=Wavelength units=angstroms'
#EXPTIME =                1200.
#EX-FLAG =                    0
#CA-FLAG =                    0
#BUNIT   = 'erg/cm2/s/A'
#END
#


# Wavelength  Flux
 6.79675000e+03  3.05409372e-18
 6.79687500e+03  2.62678297e-18
 6.79700000e+03  2.46322454e-18
 6.79712500e+03  2.31792717e-18
 6.79725000e+03  2.41879150e-18
 6.79737500e+03  2.16790059e-18
 6.79750000e+03  2.92031711e-18
 6.79762500e+03  2.86791852e-18
 6.79775000e+03  2.85137739e-18
 6.79787500e+03  2.36958915e-18
 6.79800000e+03  2.51828934e-18
 6.79812500e+03  2.40308769e-18
 6.79825000e+03  2.39313360e-18
 6.79837500e+03  1.48641699e-18
 6.79850000e+03  2.06017438e-18
 6.79862500e+03  2.37957342e-18
 6.79875000e+03  1.80593897e-18
 6.79887500e+03  2.12351015e-18
 6.79900000e+03  2.29352844e-18
 6.79912500e+03  2.87087962e-18
 6.79925000e+03  2.27395590e-18
 6.79937500e+03  2.43268524e-18
 6.79950000e+03  3.78114226e-18
 6.79962500e+03  3.32902167e-18
 6.79975000e+03  3.17725533e-18
 6.79987500e+03  2.95113558e-18
 6.80000000e+03  2.88244485e-18
 6.80012500e+03  3.57668968e-18
 6.80025000e+03  3.47468052e-18
 6.80037500e+03  3.37281468e-18
 6.80050000e+03  2.89912577e-18
 6.80062500e+03  3.30491783e-18
 6.80075000e+03  3.35833323e-18
 6.80087500e+03  3.25493896e-18
 6.80100000e+03  2.62475141e-18
 6.80112500e+03  2.42756541e-18
 6.80125000e+03  2.29495202e-18
 6.80137500e+03  2.62978873e-18
 6.80150000e+03  2.44154559e-18
 6.80162500e+03  2.19532349e-18
 6.80175000e+03  2.21429695e-18
 6.80187500e+03  2.07275145e-18
 6.80200000e+03  1.63418412e-18
 6.80212500e+03  1.47259666e-18
 6.80225000e+03  2.33038306e-18
 6.80237500e+03  2.64718703e-18
 6.80250000e+03  3.00047297e-18
 6.80262500e+03  3.76699044e-18
 6.80275000e+03  2.38432826e-18
 6.80287500e+03  2.67571277e-18
 6.80300000e+03  3.64942491e-18
 6.80312500e+03  2.33802352e-18
 6.80325000e+03  2.14562731e-18
 6.80337500e+03  3.66430837e-18
 6.80350000e+03  2.01195533e-18
 6.80362500e+03  2.80407693e-18
 6.80375000e+03  2.39979737e-18
 6.80387500e+03  1.89157408e-18
 6.80400000e+03  2.57624740e-18
 6.80412500e+03  3.38752133e-18
 6.80425000e+03  1.54434837e-18
 6.80437500e+03  2.29293515e-18
 6.80450000e+03  2.59693705e-18
 6.80462500e+03  2.12310959e-18
 6.80475000e+03  2.16195854e-18
 6.80487500e+03  2.56635597e-18
 6.80500000e+03  3.08917507e-18
 6.80512500e+03  2.56216382e-18
 6.80525000e+03  3.34881093e-18
 6.80537500e+03  3.53643866e-18
 6.80550000e+03  2.59479134e-18
 6.80562500e+03  3.03095892e-18
 6.80575000e+03  2.76205781e-18
 6.80587500e+03  2.28269630e-18
 6.80600000e+03  2.14264470e-18
 6.80612500e+03  1.67770788e-18
 6.80625000e+03  2.09976242e-18
 6.80637500e+03  2.34096828e-18
 6.80650000e+03  2.43500921e-18
 6.80662500e+03  2.60136474e-18
 6.80675000e+03  2.75178360e-18
 6.80687500e+03  2.69400835e-18
 6.80700000e+03  1.66183377e-18
 6.80712500e+03  1.90543329e-18
 6.80725000e+03  2.65850369e-18
 6.80737500e+03  3.24411964e-18
 6.80750000e+03  2.79818947e-18
 6.80762500e+03  2.91081859e-18
 6.80775000e+03  2.29489660e-18
 6.80787500e+03  2.20744148e-18
 6.80800000e+03  1.48681217e-18
 6.80812500e+03  2.20086146e-18
 6.80825000e+03  1.84906651e-18
 6.80837500e+03  2.35970558e-18
 6.80850000e+03  1.99361757e-18
 6.80862500e+03  2.66977547e-18
 6.80875000e+03  3.10959113e-18
 6.80887500e+03  3.02051597e-18
 6.80900000e+03  2.88786764e-18
 6.80912500e+03  2.37125922e-18
 6.80925000e+03  2.95968801e-18
 6.80937500e+03  3.23295912e-18
 6.80950000e+03  2.83616823e-18
 6.80962500e+03  2.40128857e-18
 6.80975000e+03  1.70125771e-18
 6.80987500e+03  2.54223146e-18
 6.81000000e+03  2.70661830e-18
 6.81012500e+03  3.62941872e-18
 6.81025000e+03  2.87904782e-18
 6.81037500e+03  2.40695103e-18
 6.81050000e+03  1.93043296e-18
 6.81062500e+03  2.16702792e-18
 6.81075000e+03  2.23310393e-18
 6.81087500e+03  3.08718942e-18
 6.81100000e+03  2.00915347e-18
 6.81112500e+03  2.29073877e-18
 6.81125000e+03  2.22202571e-18
 6.81137500e+03  2.76359430e-18
 6.81150000e+03  3.32348266e-18
 6.81162500e+03  2.35418663e-18
 6.81175000e+03  3.45356612e-18
 6.81187500e+03  2.78295446e-18
 6.81200000e+03  2.30480870e-18
 6.81212500e+03  1.92476677e-18
 6.81225000e+03  3.41554207e-18
 6.81237500e+03  2.43352586e-18
 6.81250000e+03  1.91298028e-18
 6.81262500e+03  2.60928644e-18
 6.81275000e+03  3.14244405e-18
 6.81287500e+03  2.78551913e-18
 6.81300000e+03  2.09750752e-18
 6.81312500e+03  1.95874777e-18
 6.81325000e+03  1.50840283e-18
 6.81337500e+03  2.52138630e-18
 6.81350000e+03  2.25374002e-18
 6.81362500e+03  2.47245505e-18
 6.81375000e+03  3.06150153e-18
 6.81387500e+03  3.89722878e-18
 6.81400000e+03  2.06443415e-18
 6.81412500e+03  3.11180507e-18
 6.81425000e+03  2.47823725e-18
 6.81437500e+03  2.92234928e-18
 6.81450000e+03  2.81375866e-18
 6.81462500e+03  1.60320403e-18
 6.81475000e+03  2.10721676e-18
 6.81487500e+03  2.35189017e-18
 6.81500000e+03  2.73064914e-18
 6.81512500e+03  2.40738985e-18
 6.81525000e+03  2.09468229e-18
 6.81537500e+03  2.44286163e-18
 6.81550000e+03  2.07582567e-18
 6.81562500e+03  2.28904988e-18
 6.81575000e+03  2.25757772e-18
 6.81587500e+03  1.74222311e-18
 6.81600000e+03  3.33105198e-18
 6.81612500e+03  3.59042915e-18
 6.81625000e+03  2.32271634e-18
 6.81637500e+03  2.69060222e-18
 6.81650000e+03  2.10723951e-18
 6.81662500e+03  2.22522317e-18
 6.81675000e+03  2.57954640e-18
 6.81687500e+03  3.43666640e-18
 6.81700000e+03  3.79708699e-18
 6.81712500e+03  2.57310039e-18
 6.81725000e+03  1.93924223e-18
 6.81737500e+03  3.17435110e-18
 6.81750000e+03  3.04628120e-18
 6.81762500e+03  1.97800536e-18
 6.81775000e+03  1.97242789e-18
 6.81787500e+03  2.29124625e-18
 6.81800000e+03  2.81236300e-18
 6.81812500e+03  2.72323864e-18
 6.81825000e+03  2.09686273e-18
 6.81837500e+03  2.70412642e-18
 6.81850000e+03  2.50882184e-18
 6.81862500e+03  2.17821264e-18
 6.81875000e+03  2.02157710e-18
 6.81887500e+03  2.03807584e-18
 6.81900000e+03  2.67509714e-18
 6.81912500e+03  2.56313080e-18
 6.81925000e+03  2.60893613e-18
 6.81937500e+03  2.36428237e-18
 6.81950000e+03  2.25018314e-18
 6.81962500e+03  2.71318653e-18
 6.81975000e+03  3.58909532e-18
 6.81987500e+03  2.05310736e-18
 6.82000000e+03  2.45045060e-18
 6.82012500e+03  2.27383472e-18
 6.82025000e+03  2.21873787e-18
 6.82037500e+03  2.56167579e-18
 6.82050000e+03  2.74941332e-18
 6.82062500e+03  3.63812066e-18
 6.82075000e+03  2.88556518e-18
 6.82087500e+03  1.81506877e-18
 6.82100000e+03  1.80927478e-18
 6.82112500e+03  2.07544062e-18
 6.82125000e+03  2.61048503e-18
 6.82137500e+03  2.33295414e-18
 6.82150000e+03  2.88654477e-18
 6.82162500e+03  2.66657904e-18
 6.82175000e+03  2.39046905e-18
 6.82187500e+03  4.01833836e-18
 6.82200000e+03  3.51852358e-18
 6.82212500e+03  3.60458965e-18
 6.82225000e+03  2.33369509e-18
 6.82237500e+03  2.29963510e-18
 6.82250000e+03  1.94956131e-18
 6.82262500e+03  2.63560567e-18
 6.82275000e+03  3.31804002e-18
 6.82287500e+03  2.43328784e-18
 6.82300000e+03  2.85342011e-18
 6.82312500e+03  2.75764976e-18
 6.82325000e+03  2.20308244e-18
 6.82337500e+03  2.76728766e-18
 6.82350000e+03  3.09459641e-18
 6.82362500e+03  2.15059825e-18
 6.82375000e+03  2.29713970e-18
 6.82387500e+03  2.53468571e-18
 6.82400000e+03  1.80777076e-18
 6.82412500e+03  3.31648058e-18
 6.82425000e+03  2.39697358e-18
 6.82437500e+03  3.16914937e-18
 6.82450000e+03  1.82626755e-18
 6.82462500e+03  2.07282363e-18
 6.82475000e+03  2.34454315e-18
 6.82487500e+03  3.45969718e-18
 6.82500000e+03  3.12983844e-18
 6.82512500e+03  2.11900284e-18
 6.82525000e+03  2.82462472e-18
 6.82537500e+03  2.31807151e-18
 6.82550000e+03  2.39902912e-18
 6.82562500e+03  2.06018203e-18
 6.82575000e+03  2.21807592e-18
 6.82587500e+03  3.15749109e-18
 6.82600000e+03  3.21162117e-18
 6.82612500e+03  2.99794097e-18
 6.82625000e+03  3.55422966e-18
 6.82637500e+03  3.29591252e-18
 6.82650000e+03  2.79387552e-18
 6.82662500e+03  2.44545650e-18
 6.82675000e+03  3.27321407e-18
 6.82687500e+03  3.04068326e-18
 6.82700000e+03  2.84015193e-18
 6.82712500e+03  2.47033768e-18
 6.82725000e+03  1.79724489e-18
 6.82737500e+03  1.56176311e-18
 6.82750000e+03  2.68364150e-18
 6.82762500e+03  2.74357094e-18
 6.82775000e+03  3.45747455e-18
 6.82787500e+03  3.65681039e-18
 6.82800000e+03  1.78374820e-18
 6.82812500e+03  1.41803603e-18
 6.82825000e+03  2.37652175e-18
 6.82837500e+03  2.82676008e-18
 6.82850000e+03  2.78451907e-18
 6.82862500e+03  3.17222173e-18
 6.82875000e+03  2.74341233e-18
 6.82887500e+03  2.44934156e-18
 6.82900000e+03  1.58685346e-18
 6.82912500e+03  1.31849281e-18
 6.82925000e+03  1.84204499e-18
 6.82937500e+03  3.08266164e-18
 6.82950000e+03  1.08042537e-18
 6.82962500e+03  2.16557704e-18
 6.82975000e+03  1.02722177e-19
 6.82987500e+03  1.38806862e-18
 6.83000000e+03  1.31782807e-18
 6.83012500e+03  1.45468303e-18
 6.83025000e+03  3.55909968e-18
 6.83037500e+03  2.72416466e-18
 6.83050000e+03  3.38962899e-18
 6.83062500e+03  2.59985720e-18
 6.83075000e+03  2.36574400e-18
 6.83087500e+03  2.56124834e-18
 6.83100000e+03  2.64864907e-18
 6.83112500e+03  2.96286417e-18
 6.83125000e+03  3.48956274e-18
 6.83137500e+03  2.99504874e-18
 6.83150000e+03  2.28232180e-18
 6.83162500e+03  2.66205498e-18
 6.83175000e+03  2.81290357e-18
 6.83187500e+03  2.39692229e-18
 6.83200000e+03  2.45544181e-18
 6.83212500e+03  2.48612711e-18
 6.83225000e+03  2.94138105e-18
 6.83237500e+03  2.25006320e-18
 6.83250000e+03  3.19684813e-18
 6.83262500e+03  2.29912639e-18
 6.83275000e+03  1.91430418e-18
 6.83287500e+03  2.63653894e-18
 6.83300000e+03  3.29317228e-18
 6.83312500e+03  3.50156307e-18
 6.83325000e+03  3.35855119e-18
 6.83337500e+03  3.62025232e-18
 6.83350000e+03  2.58859369e-18
 6.83362500e+03  1.38926380e-18
 6.83375000e+03  1.59382039e-18
 6.83387500e+03  2.46853215e-18
 6.83400000e+03  1.76312617e-18
 6.83412500e+03  1.13512114e-18
 6.83425000e+03  2.23653528e-18
 6.83437500e+03  6.84123862e-19
 6.83450000e+03  1.11024585e-18
 6.83462500e+03  2.41992433e-18
 6.83475000e+03  2.11029222e-18
 6.83487500e+03  4.75172621e-18
 6.83500000e+03  2.78799964e-18
 6.83512500e+03  2.23143323e-18
 6.83525000e+03  2.11849020e-18
 6.83537500e+03  2.91664236e-18
 6.83550000e+03  2.51712963e-18
 6.83562500e+03  2.53411702e-18
 6.83575000e+03  2.89115423e-18
 6.83587500e+03  2.34319774e-18
 6.83600000e+03  2.88779278e-18
 6.83612500e+03  2.38868420e-18
 6.83625000e+03  3.26051188e-18
 6.83637500e+03  2.90184368e-18
 6.83650000e+03  2.20773347e-18
 6.83662500e+03  2.12426950e-18
 6.83675000e+03  1.71415242e-18
 6.83687500e+03  2.45295137e-18
 6.83700000e+03  2.27275732e-18
 6.83712500e+03  2.25194194e-18
 6.83725000e+03  2.45239489e-18
 6.83737500e+03  2.04151008e-18
 6.83750000e+03  2.30043168e-18
 6.83762500e+03  2.41032324e-18
 6.83775000e+03  1.81133860e-18
 6.83787500e+03  2.09702093e-18
 6.83800000e+03  3.04272557e-18
 6.83812500e+03  3.13352353e-18
 6.83825000e+03  2.96169578e-18
 6.83837500e+03  1.68460233e-18
 6.83850000e+03  2.33658257e-18
 6.83862500e+03  2.13597618e-18
 6.83875000e+03  2.32435829e-18
 6.83887500e+03  2.73333830e-18
 6.83900000e+03  2.20379092e-18
 6.83912500e+03  2.14761316e-18
 6.83925000e+03  3.13872381e-18
 6.83937500e+03  2.34014544e-18
 6.83950000e+03  2.30554903e-18
 6.83962500e+03  1.79188104e-18
 6.83975000e+03  2.83010975e-18
 6.83987500e+03  4.03847732e-18
 6.84000000e+03  3.77244776e-18
 6.84012500e+03  2.70889801e-18
 6.84025000e+03  1.65129807e-18
 6.84037500e+03  2.81716582e-18
 6.84050000e+03  3.01519348e-18
 6.84062500e+03  1.86843764e-18
 6.84075000e+03  2.28476963e-18
 6.84087500e+03  2.46158176e-18
 6.84100000e+03  3.11466671e-18
 6.84112500e+03  2.26296391e-18
 6.84125000e+03  2.03573657e-18
 6.84137500e+03  2.01763848e-18
 6.84150000e+03  2.76033376e-18
 6.84162500e+03  2.78270010e-18
 6.84175000e+03  2.75639183e-18
 6.84187500e+03  3.10514524e-18
 6.84200000e+03  1.73135220e-18
 6.84212500e+03  2.71950640e-18
 6.84225000e+03  4.00580244e-18
 6.84237500e+03  3.63023101e-18
 6.84250000e+03  2.68743433e-18
 6.84262500e+03  2.34203576e-18
 6.84275000e+03  2.35637287e-18
 6.84287500e+03  2.74825568e-18
 6.84300000e+03  2.73440682e-18
 6.84312500e+03  1.50992505e-18
 6.84325000e+03  2.78409597e-18
 6.84337500e+03  3.48429319e-18
 6.84350000e+03  3.81145594e-18
 6.84362500e+03  2.97669360e-18
 6.84375000e+03  2.16148022e-18
 6.84387500e+03  2.18231897e-18
 6.84400000e+03  2.68447571e-18
 6.84412500e+03  3.25447016e-18
 6.84425000e+03  3.43283987e-18
 6.84437500e+03  2.90120737e-18
 6.84450000e+03  3.54616713e-18
 6.84462500e+03  3.18884971e-18
 6.84475000e+03  1.80880763e-18
 6.84487500e+03  1.29353036e-18
 6.84500000e+03  1.78989746e-18
 6.84512500e+03  1.95619612e-18
 6.84525000e+03  3.35439254e-18
 6.84537500e+03  3.01303351e-18
 6.84550000e+03  2.16534709e-18
 6.84562500e+03  1.78085472e-18
 6.84575000e+03  2.05008402e-18
 6.84587500e+03  2.15763983e-18
 6.84600000e+03  2.60965412e-18
 6.84612500e+03  2.44388010e-18
 6.84625000e+03  3.47169606e-18
 6.84637500e+03  3.77706136e-18
 6.84650000e+03  2.43397668e-18
 6.84662500e+03  2.76836341e-18
 6.84675000e+03  2.21184808e-18
 6.84687500e+03  2.62773608e-18
 6.84700000e+03  2.57208689e-18
 6.84712500e+03  2.68539822e-18
 6.84725000e+03  3.80938799e-18
 6.84737500e+03  3.23245619e-18
 6.84750000e+03  2.44628513e-18
 6.84762500e+03  2.04715518e-18
 6.84775000e+03  2.66086715e-18
 6.84787500e+03  2.32019716e-18
 6.84800000e+03  2.16700331e-18
 6.84812500e+03  3.02009866e-18
 6.84825000e+03  2.05803405e-18
 6.84837500e+03  2.21602286e-18
 6.84850000e+03  2.31296760e-18
 6.84862500e+03  2.80931774e-18
 6.84875000e+03  2.22533608e-18
 6.84887500e+03  2.34405284e-18
 6.84900000e+03  3.01349321e-18
 6.84912500e+03  2.96341487e-18
 6.84925000e+03  3.40289200e-18
 6.84937500e+03  2.95745793e-18
 6.84950000e+03  2.27256479e-18
 6.84962500e+03  2.24856559e-18
 6.84975000e+03  3.23849668e-18
 6.84987500e+03  3.09866304e-18
 6.85000000e+03  2.64900248e-18
 6.85012500e+03  3.04526026e-18
 6.85025000e+03  1.90979026e-18
 6.85037500e+03  3.48170081e-18
 6.85050000e+03  2.62031235e-18
 6.85062500e+03  2.92097968e-18
 6.85075000e+03  1.99069514e-18
 6.85087500e+03  2.10051101e-18
 6.85100000e+03  2.52816443e-18
 6.85112500e+03  2.60228001e-18
 6.85125000e+03  2.50398635e-18
 6.85137500e+03  2.36057515e-18
 6.85150000e+03  2.67046989e-18
 6.85162500e+03  3.32647788e-18
 6.85175000e+03  2.44528899e-18
 6.85187500e+03  2.94475430e-18
 6.85200000e+03  2.64726416e-18
 6.85212500e+03  1.70446593e-18
 6.85225000e+03  2.21525193e-18
 6.85237500e+03  2.87784614e-18
 6.85250000e+03  1.38721766e-18
 6.85262500e+03  2.10510910e-18
 6.85275000e+03  1.17511677e-18
 6.85287500e+03  2.08765125e-18
 6.85300000e+03  2.65803013e-18
 6.85312500e+03  2.22624329e-18
 6.85325000e+03  1.85365137e-18
 6.85337500e+03  1.89489273e-18
 6.85350000e+03  2.43239407e-18
 6.85362500e+03  3.13389741e-18
 6.85375000e+03  2.28846279e-18
 6.85387500e+03  3.03558989e-18
 6.85400000e+03  3.15130626e-18
 6.85412500e+03  3.26887199e-18
 6.85425000e+03  2.77299190e-18
 6.85437500e+03  2.47693506e-18
 6.85450000e+03  2.57666492e-18
 6.85462500e+03  3.91377281e-18
 6.85475000e+03  2.86477586e-18
 6.85487500e+03  2.71115022e-18
 6.85500000e+03  2.47332938e-18
 6.85512500e+03  2.22727727e-18
 6.85525000e+03  1.74740953e-18
 6.85537500e+03  3.02418762e-18
 6.85550000e+03  3.14230012e-18
 6.85562500e+03  1.29378037e-18
 6.85575000e+03  1.84987839e-18
 6.85587500e+03  2.92855893e-18
 6.85600000e+03  2.08325375e-18
 6.85612500e+03  2.54925174e-18
 6.85625000e+03  3.43833834e-18
 6.85637500e+03  3.14302845e-18
 6.85650000e+03  2.75567797e-18
 6.85662500e+03  2.36536742e-18
 6.85675000e+03  2.87907553e-18
 6.85687500e+03  2.41588934e-18
 6.85700000e+03  2.67851546e-18
 6.85712500e+03  2.59863835e-18
 6.85725000e+03  2.23133604e-18
 6.85737500e+03  2.09566250e-18
 6.85750000e+03  2.73310545e-18
 6.85762500e+03  3.19987727e-18
 6.85775000e+03  2.80994040e-18
 6.85787500e+03  2.62456116e-18
 6.85800000e+03  2.47503751e-18
 6.85812500e+03  2.60086760e-18
 6.85825000e+03  2.65991506e-18
 6.85837500e+03  2.91524649e-18
 6.85850000e+03  3.42435610e-18
 6.85862500e+03  1.47478145e-18
 6.85875000e+03  2.55304416e-18
 6.85887500e+03  2.80788568e-18
 6.85900000e+03  2.12180843e-18
 6.85912500e+03  2.27415628e-18
 6.85925000e+03  2.03987144e-18
 6.85937500e+03  2.68370478e-18
 6.85950000e+03  3.20475495e-18
 6.85962500e+03  2.38047712e-18
 6.85975000e+03  2.85847626e-18
 6.85987500e+03  2.49957272e-18
 6.86000000e+03  2.13337883e-18
 6.86012500e+03  2.26858460e-18
 6.86025000e+03  1.98499814e-18
 6.86037500e+03  3.24693847e-18
 6.86050000e+03  2.40210830e-18
 6.86062500e+03  1.85170129e-18
 6.86075000e+03  1.56687126e-18
 6.86087500e+03  7.83898852e-19
 6.86100000e+03  1.59910215e-18
 6.86112500e+03  2.55950216e-18
 6.86125000e+03  3.34242861e-18
 6.86137500e+03  2.91818070e-18
 6.86150000e+03  3.12869341e-18
 6.86162500e+03  2.84793239e-18
 6.86175000e+03  3.61571813e-18
 6.86187500e+03  3.10577224e-18
 6.86200000e+03  2.55788399e-18
 6.86212500e+03  2.79757177e-18
 6.86225000e+03  2.65867429e-18
 6.86237500e+03  3.09503254e-18
 6.86250000e+03  2.40575452e-18
 6.86262500e+03  2.10490231e-18
 6.86275000e+03  8.78350832e-19
 6.86287500e+03  1.96953937e-18
 6.86300000e+03  1.33145111e-18
 6.86312500e+03  2.62102827e-18
 6.86325000e+03  3.31159215e-18
 6.86337500e+03  3.03446844e-18
 6.86350000e+03  2.76731950e-18
 6.86362500e+03  1.75631744e-18
 6.86375000e+03  6.09984129e-19
 6.86387500e+03  1.49466253e-18
 6.86400000e+03  -2.67206056e-18
 6.86412500e+03  1.56403445e-18
 6.86425000e+03  2.58014135e-18
 6.86437500e+03  2.91785521e-18
 6.86450000e+03  4.64799528e-18
 6.86462500e+03  1.41770589e-18
 6.86475000e+03  2.02260322e-18
 6.86487500e+03  3.08531648e-18
 6.86500000e+03  3.13505567e-18
 6.86512500e+03  2.72973635e-18
 6.86525000e+03  2.03338283e-18
 6.86537500e+03  1.69629535e-18
 6.86550000e+03  1.88720740e-18
 6.86562500e+03  2.47897448e-18
 6.86575000e+03  2.46991002e-18
 6.86587500e+03  3.56540942e-18
 6.86600000e+03  2.29148841e-18
 6.86612500e+03  2.39703769e-18
 6.86625000e+03  2.84877984e-18
 6.86637500e+03  2.73882065e-18
 6.86650000e+03  2.59508871e-18
 6.86662500e+03  2.54198972e-18
 6.86675000e+03  2.85944778e-18
 6.86687500e+03  2.67008174e-18
 6.86700000e+03  1.70316023e-18
 6.86712500e+03  2.30882446e-18
 6.86725000e+03  2.15613457e-18
 6.86737500e+03  2.59743398e-18
 6.86750000e+03  1.64504996e-18
 6.86762500e+03  1.40505157e-18
 6.86775000e+03  9.69435309e-19
 6.86787500e+03  1.76197081e-18
 6.86800000e+03  1.68219720e-18
 6.86812500e+03  1.48552570e-18
 6.86825000e+03  1.09763104e-18
 6.86837500e+03  1.50056943e-18
 6.86850000e+03  2.22861916e-18
 6.86862500e+03  2.04687786e-18
 6.86875000e+03  1.47780304e-18
 6.86887500e+03  1.55302219e-18
 6.86900000e+03  1.68187801e-18
 6.86912500e+03  1.54824460e-18
 6.86925000e+03  1.61086104e-18
 6.86937500e+03  1.93695425e-18
 6.86950000e+03  1.93356343e-18
 6.86962500e+03  2.31736903e-18
 6.86975000e+03  2.67129459e-18
 6.86987500e+03  2.49943644e-18
 6.87000000e+03  1.58763742e-18
 6.87012500e+03  4.86921263e-19
 6.87025000e+03  1.28802568e-18
 6.87037500e+03  1.25603488e-18
 6.87050000e+03  2.67420544e-18
 6.87062500e+03  2.48632646e-18
 6.87075000e+03  1.60271176e-18
 6.87087500e+03  2.08697586e-18
 6.87100000e+03  2.15441010e-18
 6.87112500e+03  2.98073645e-18
 6.87125000e+03  2.17750726e-18
 6.87137500e+03  1.18020662e-18
 6.87150000e+03  1.63869763e-18
 6.87162500e+03  -2.37543033e-19
 6.87175000e+03  1.65544473e-18
 6.87187500e+03  3.19875416e-18
 6.87200000e+03  2.19634402e-18
 6.87212500e+03  2.78657958e-18
 6.87225000e+03  2.49235267e-18
 6.87237500e+03  2.62845821e-18
 6.87250000e+03  1.56874297e-18
 6.87262500e+03  1.62653921e-18
 6.87275000e+03  1.31799671e-18
 6.87287500e+03  2.09381892e-18
 6.87300000e+03  1.89105048e-18
 6.87312500e+03  1.33321466e-18
 6.87325000e+03  1.29367263e-18
 6.87337500e+03  9.71155741e-19
 6.87350000e+03  1.41028018e-18
 6.87362500e+03  2.54313412e-18
 6.87375000e+03  2.03030199e-18
 6.87387500e+03  1.46249110e-18
 6.87400000e+03  1.85785014e-18
 6.87412500e+03  2.49901706e-18
 6.87425000e+03  1.70876386e-18
 6.87437500e+03  2.69431978e-18
 6.87450000e+03  2.27299306e-18
 6.87462500e+03  2.19703203e-18
 6.87475000e+03  2.52298069e-18
 6.87487500e+03  1.54384317e-18
 6.87500000e+03  1.20753470e-18
 6.87512500e+03  1.61615065e-18
 6.87525000e+03  2.61329703e-18
 6.87537500e+03  2.31925231e-18
 6.87550000e+03  2.63651351e-18
 6.87562500e+03  2.36149374e-18
 6.87575000e+03  1.48951850e-18
 6.87587500e+03  1.93839478e-18
 6.87600000e+03  2.09169637e-18
 6.87612500e+03  2.51590623e-18
 6.87625000e+03  3.31556282e-18
 6.87637500e+03  3.37722872e-18
 6.87650000e+03  3.62736069e-18
 6.87662500e+03  1.53557457e-18
 6.87675000e+03  2.58273126e-18
 6.87687500e+03  1.82026615e-18
 6.87700000e+03  1.90783149e-18
 6.87712500e+03  1.90559914e-18
 6.87725000e+03  2.52308264e-18
 6.87737500e+03  3.12232330e-18
 6.87750000e+03  1.96906209e-18
 6.87762500e+03  1.95156391e-18
 6.87775000e+03  2.16913681e-18
 6.87787500e+03  2.28016637e-18
 6.87800000e+03  2.71010301e-18
 6.87812500e+03  3.24756113e-18
 6.87825000e+03  1.75312080e-18
 6.87837500e+03  2.35026745e-18
 6.87850000e+03  9.15096677e-19
 6.87862500e+03  1.46200678e-18
 6.87875000e+03  2.42407801e-18
 6.87887500e+03  3.15979210e-18
 6.87900000e+03  3.69640091e-18
 6.87912500e+03  2.53315563e-18
 6.87925000e+03  2.95134713e-18
 6.87937500e+03  1.46621848e-18
 6.87950000e+03  2.55354874e-18
 6.87962500e+03  2.25817433e-18
 6.87975000e+03  3.87303747e-18
 6.87987500e+03  2.27761597e-18
 6.88000000e+03  2.41179480e-18
 6.88012500e+03  2.21568475e-18
 6.88025000e+03  1.93624473e-18
 6.88037500e+03  2.38704597e-18
 6.88050000e+03  2.86099481e-18
 6.88062500e+03  2.56760833e-18
 6.88075000e+03  2.99533680e-18
 6.88087500e+03  1.86888245e-18
 6.88100000e+03  2.01506760e-18
 6.88112500e+03  1.67376812e-18
 6.88125000e+03  1.12970920e-18
 6.88137500e+03  2.00329785e-18
 6.88150000e+03  1.93330038e-18
 6.88162500e+03  2.81308513e-18
 6.88175000e+03  2.24099710e-18
 6.88187500e+03  1.99494850e-18
 6.88200000e+03  2.37503634e-18
 6.88212500e+03  3.86041676e-18
 6.88225000e+03  3.41167128e-18
 6.88237500e+03  2.62848489e-18
 6.88250000e+03  2.59723339e-18
 6.88262500e+03  2.34820260e-18
 6.88275000e+03  1.61421887e-18
 6.88287500e+03  2.40424429e-18
 6.88300000e+03  2.46292883e-18
 6.88312500e+03  1.27083325e-18
 6.88325000e+03  1.64054307e-18
 6.88337500e+03  1.18476759e-18
 6.88350000e+03  2.24898311e-18
 6.88362500e+03  2.58520990e-18
 6.88375000e+03  1.85147361e-18
 6.88387500e+03  2.63891915e-18
 6.88400000e+03  2.18547756e-18
 6.88412500e+03  1.79481153e-18
 6.88425000e+03  1.93190203e-18
 6.88437500e+03  2.15851933e-18
